subType,name,block,type,numLanes,project,route,length,dateInstalled
STRPRD,W COLD SPRING LANE,2400 BLK W COLD SPRING LANE,SHARROW,1,PARK HEIGHTS BIKE NETWORK, ,122.00509617,2010
STRPRD,W COLD SPRING LANE,2400 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,18.62764245,2010
STRPRD,W COLD SPRING LANE,2400 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,238.55887325,2010
STRPRD,W COLD SPRING LANE,2400 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,640.63030887000002,2010
STRPRD,W COLD SPRING LANE,2500 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,139.09024217999999,2010
STRPRD,W COLD SPRING LANE,2500 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,172.34742822999999,2010
STRPRD,W COLD SPRING LANE,2500 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,229.89496728,2010
STRPRD,W COLD SPRING LANE,2500 BLK W COLD SPRING LANE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,384.51344562000003,2010
STRPRD,W COLD SPRING LANE,2600 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,157.92049101999999,2008
STRPRD,W COLD SPRING LANE,2600 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,261.24130048000001,2008
STRPRD,W COLD SPRING LANE,2700 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,494.11508894000002,2008
STRPRD,W COLD SPRING LANE,2800 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,180.23583790000001,2008
STRPRD,W COLD SPRING LANE,2800 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,238.06371379000001,2008
STRPRD,W COLD SPRING LANE,2800 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,419.68795732000001,2008
STRPRD,W COLD SPRING LANE,2900 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,412.53091964999999,2008
STRPRD,W COLD SPRING LANE,3000 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,115.33611670000001,2008
STRPRD,W COLD SPRING LANE,3100 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,354.41284093000002,2008
STRPRD,W COLD SPRING LANE,3300 BLK W COLD SPRING LANE,SHARROW,2,OPERATION ORANGE CONE, ,435.00619735999999,2008
STRPRD,W LANVALE ST,UNIT BLK W LANVALE ST,CONTRAFLOW,1,PLANNING TRAFFIC, ,74.420716029999994,2010
STRPRD,W LANVALE ST,UNIT BLK W LANVALE ST,CONTRAFLOW,1,PLANNING TRAFFIC, ,151.11633176999999,2010
STRPRD,W LANVALE ST,UNIT BLK W LANVALE ST,CONTRAFLOW,1,PLANNING TRAFFIC, ,194.66615486000001,2010
STRPRD,W LOMBARD ST,100 BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,393.73649158000001,2009
STRPRD,W LOMBARD ST,200 BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,449.65628577000001,2010
STRPRD,W LOMBARD ST,300 BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,434.60824187999998,2010
STRPRD,W LOMBARD ST,400 BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,386.83836680000002,2010
STRPRD,W LOMBARD ST,500 BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,400.25436916000001,2010
STRPRD,W LOMBARD ST,UNIT BLK W LOMBARD ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,372.97551120999998,2009
STRPRD,W PRATT ST, ,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,93.477415109999995,2009
STRPRD,W PRATT ST,100 BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,384.74797121,2009
STRPRD,W PRATT ST,200 BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,479.36807096000001,2009
STRPRD,W PRATT ST,300 BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,423.22763085000003,2009
STRPRD,W PRATT ST,400 BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,381.78440068999998,2009
STRPRD,W PRATT ST,500 BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,408.01286372999999,2009
STRPRD,W PRATT ST,UNIT BLK W PRATT ST,SHARED BUS BIKE,1,CHARM CITY CIRCULATOR, ,277.09868739000001,2009
STRPRD,W ROGERS AVE, ,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,14.83829515,2010
STRPRD,W ROGERS AVE, ,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,14.49222428,2008
STRPRD,W ROGERS AVE, ,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,24.80978009,2008
STRPRD,W ROGERS AVE, ,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,28.696795460000001,2008
STRPRD,W ROGERS AVE,3400 BLK W ROGERS AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,292.55807870000001,2010
STRPRD,W ROGERS AVE,3500 BLK W ROGERS AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,167.8430822,2010
STRPRD,W ROGERS AVE,3500 BLK W ROGERS AVE,SHARROW,1,PARK HEIGHTS BIKE NETWORK,NORTHERN,202.12398820000001,2010
STRPRD,W ROGERS AVE,3600 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,133.24088634,2008
STRPRD,W ROGERS AVE,3600 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,174.11689074,2008
STRPRD,W ROGERS AVE,3600 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,176.29233334,2008
STRPRD,W ROGERS AVE,3700 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,336.33866811000001,2008
STRPRD,W ROGERS AVE,3800 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,106.01839133999999,2008
STRPRD,W ROGERS AVE,3800 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,107.50730283999999,2008
STRPRD,W ROGERS AVE,3800 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,110.49892097,2008
STRPRD,W ROGERS AVE,3800 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,110.84368566000001,2008
STRPRD,W ROGERS AVE,3800 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,217.45314053000001,2008
STRPRD,W ROGERS AVE,3900 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,92.604924260000004,2008
STRPRD,W ROGERS AVE,3900 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,99.735246610000004,2008
STRPRD,W ROGERS AVE,3900 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,137.38023799999999,2008
STRPRD,W ROGERS AVE,4000 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,79.742222650000002,2008
STRPRD,W ROGERS AVE,4000 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,90.436564919999995,2008
STRPRD,W ROGERS AVE,4000 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,117.90132427,2008
STRPRD,W ROGERS AVE,4000 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,145.16631063,2008
STRPRD,W ROGERS AVE,4000 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,193.40687707000001,2008
STRPRD,W ROGERS AVE,4100 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,94.722453270000003,2008
STRPRD,W ROGERS AVE,4100 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,147.48223075000001,2008
STRPRD,W ROGERS AVE,4100 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,247.63196525999999,2008
STRPRD,W ROGERS AVE,4200 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,107.40129324,2008
STRPRD,W ROGERS AVE,4200 BLK W ROGERS AVE,SHARROW,2,OPERATION ORANGE CONE,NORTHERN,252.30103751999999,2008
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,24.88182261,2007
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,30.480727850000001,2007
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,45.365541739999998,2007
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,45.788747030000003,2007
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,54.020898119999998,2007
STRPRD,W UNIVERSITY PKWY, ,BIKE LANE,1,COLLEGETOWN, ,368.22879282000002,2007
STRPRD,W UNIVERSITY PKWY, ,SHARROW,1,COLLEGETOWN, ,21.551147619999998,2007
STRPRD,W UNIVERSITY PKWY, ,SHARROW,1,COLLEGETOWN, ,27.721958229999998,2007
STRPRD,W UNIVERSITY PKWY, ,SHARROW,1,COLLEGETOWN, ,59.560171590000003,2007
STRPRD,W UNIVERSITY PKWY, ,SHARROW,1,COLLEGETOWN, ,120.56615651,2007
STRPRD,W UNIVERSITY PKWY,1 BLK W UNIVERSITY PKWY,BIKE LANE,1, , ,431.00058264,0
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,113.28274810000001,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,188.38273971000001,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,198.38380219000001,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,213.29093689999999,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,245.35392788999999,2007
STRPRD,W UNIVERSITY PKWY,100 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,981.37375353000004,2007
STRPRD,W UNIVERSITY PKWY,300 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,78.699760670000003,2007
STRPRD,W UNIVERSITY PKWY,300 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,108.04819630999999,2007
STRPRD,W UNIVERSITY PKWY,400 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,392.35725413,2007
STRPRD,W UNIVERSITY PKWY,400 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,385.56710079999999,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,70.315734559999996,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,122.49227385,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,171.75654653000001,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,834.34358420000001,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,160.56710085,2007
STRPRD,W UNIVERSITY PKWY,500 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,170.47263054000001,2007
STRPRD,W UNIVERSITY PKWY,600 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,739.21862103000001,2007
STRPRD,W UNIVERSITY PKWY,600 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,1138.60906484,2007
STRPRD,W UNIVERSITY PKWY,700 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,258.16161672999999,2007
STRPRD,W UNIVERSITY PKWY,700 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,1259.1803806400001,2007
STRPRD,W UNIVERSITY PKWY,800 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,517.29687639999997,2007
STRPRD,W UNIVERSITY PKWY,800 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,255.22773463999999,2007
STRPRD,W UNIVERSITY PKWY,900 BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,795.12687421999999,2007
STRPRD,W UNIVERSITY PKWY,900 BLK W UNIVERSITY PKWY,SHARROW,1,COLLEGETOWN, ,507.52573027,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,133.04847269000001,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,340.89544311999998,2007
STRPRD,W UNIVERSITY PKWY,UNIT BLK W UNIVERSITY PKWY,BIKE LANE,1,COLLEGETOWN, ,474.36525822999999,2007
STRPRD,WABASH AVE, ,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,192.47159579000001,2010
STRPRD,WABASH AVE,3400 BLK WABASH AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,469.14138283,2010
STRPRD,WABASH AVE,3500 BLK WABASH AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,640.12675574000002,2010
STRPRD,WABASH AVE,3600 BLK WABASH AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,101.57238581,2010
STRPRD,WABASH AVE,3600 BLK WABASH AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,393.10639046,2010
STRPRD,WABASH AVE,3700 BLK WABASH AVE,SHARROW,2,PARK HEIGHTS BIKE NETWORK, ,110.45845136,2010
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1, , ,90.894987420000007,2012
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,91.374309519999997,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,132.45626050999999,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,135.32332499,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,139.20850307000001,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,139.30312142,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,140.80689551,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,141.07910213,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,142.12569956999999,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,142.90482172,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,144.77325761,2009
STRPRD,WABASH AVE,4100 BLK WABASH AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,216.88231375999999,2009
STRPRD,WABASH AVE,4200 BLK WABASH AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,225.94664589999999,2010
STRPRD,WABASH AVE,4200 BLK WABASH AVE,BIKE LANE,1,PARK HEIGHTS BIKE NETWORK, ,732.41869413999996,2010
STRPRD,WALTHER AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,40.349595839999999,2011
STRPRD,WALTHER AVE, ,BIKE LANE,1,OPERATION ORANGE CONE, ,49.629886249999998,2011
STRPRD,WALTHER AVE,4100 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,84.734492439999997,2011
STRPRD,WALTHER AVE,4100 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,336.39262324999999,2011
STRPRD,WALTHER AVE,4200 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,222.83189668,2011
STRPRD,WALTHER AVE,4200 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,224.37629283000001,2011
STRPRD,WALTHER AVE,4200 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,226.67781357999999,2011
STRPRD,WALTHER AVE,4300 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,321.75926743000002,2011
STRPRD,WALTHER AVE,4300 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,346.29821597,2011
STRPRD,WALTHER AVE,4300 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,464.29565130999998,2011
STRPRD,WALTHER AVE,4300 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,471.69521945000002,2011
STRPRD,WALTHER AVE,4400 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,337.80882909000002,2011
STRPRD,WALTHER AVE,4400 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,357.18589794000002,2011
STRPRD,WALTHER AVE,4500 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,182.54536386000001,2011
STRPRD,WALTHER AVE,4500 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,201.91847942000001,2011
STRPRD,WALTHER AVE,4500 BLK WALTHER AVE,BIKE LANE,1,OPERATION ORANGE CONE, ,411.17860855999999,2011
STRPRD,WARREN AVE,300 BLK WARREN AVE,SIGNED ROUTE,1, ,FT McHENRY,172.63444476000001,0
STRPRD,WHITMAN DR, ,BIKE LANE,1,COLLEGETOWN, ,21.25087426,2007
STRPRD,WHITMAN DR, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,152.91719234000001,2007
STRPRD,WHITMAN DR,3100 BLK WHITMAN DR,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,175.29792800000001,2007
STRPRD,WHITMAN DR,3200 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN, ,2124.3554130500002,2007
STRPRD,WHITMAN DR,3400 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN, ,1593.82071658,2007
STRPRD,WHITMAN DR,3900 BLK WHITMAN DR,BIKE LANE,1,COLLEGETOWN, ,601.10741508000001,2007
STRPRD,WILLIAM ST,1000 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,113.84459648000001,0
STRPRD,WILLIAM ST,1000 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,154.20619228000001,0
STRPRD,WILLIAM ST,1000 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,165.13394869000001,0
STRPRD,WILLIAM ST,1100 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,156.41108908000001,0
STRPRD,WILLIAM ST,1100 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,224.14667104,0
STRPRD,WILLIAM ST,1200 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,100.56261709,0
STRPRD,WILLIAM ST,1200 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,185.11329441000001,0
STRPRD,WILLIAM ST,1200 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,478.07102292000002,0
STRPRD,WILLIAM ST,900 BLK WILLIAM ST,SIGNED ROUTE,1, ,FT McHENRY,223.15619667000001,0
STRPRD,WINANS WAY,900 BLK WINANS WAY,SIDEPATH,2,TRAFFIC, ,1848.48484641,2011
STRPRD,WINSTON AVE, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,29.177268219999998,2007
STRPRD,WINSTON AVE, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,137.70919723,2007
STRPRD,WINSTON AVE,1000 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,450.76361308999998,2007
STRPRD,WINSTON AVE,1100 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,350.46378642000002,2007
STRPRD,WINSTON AVE,200 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,318.78570471,2007
STRPRD,WINSTON AVE,220 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,222.00344111000001,2007
STRPRD,WINSTON AVE,250 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,217.64298947,2007
STRPRD,WINSTON AVE,300 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,84.299728020000003,2007
STRPRD,WINSTON AVE,300 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,175.99251272999999,2007
STRPRD,WINSTON AVE,400 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,249.50301164999999,2007
STRPRD,WINSTON AVE,400 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,881.90671455999995,2007
STRPRD,WINSTON AVE,500 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,111.84455595,2007
STRPRD,WINSTON AVE,500 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,307.58845737000001,2007
STRPRD,WINSTON AVE,600 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,281.69944780999998,2007
STRPRD,WINSTON AVE,700 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,106.73952461,2007
STRPRD,WINSTON AVE,700 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,280.56403424000001,2007
STRPRD,WINSTON AVE,800 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,136.73759097999999,2007
STRPRD,WINSTON AVE,800 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,238.68329052999999,2007
STRPRD,WINSTON AVE,800 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,278.53761677,2007
STRPRD,WINSTON AVE,900 BLK WINSTON AVE,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,365.20849272999999,2007
STRPRD,WYMAN PARK DR, ,SHARROW,2,COLLEGETOWN, ,90.60506006,2007
STRPRD,WYMAN PARK DR, ,SHARROW,2,COLLEGETOWN, ,136.90950788999999,2007
STRPRD,WYMAN PARK DR, ,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,222.47427175000001,2007
STRPRD,WYMAN PARK DR,200 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,162.59373600999999,2007
STRPRD,WYMAN PARK DR,200 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,380.34891826,2007
STRPRD,WYMAN PARK DR,300 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,1764.34708366,2007
STRPRD,WYMAN PARK DR,3000 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,53.320546970000002,2007
STRPRD,WYMAN PARK DR,3000 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,120.97899357999999,2007
STRPRD,WYMAN PARK DR,3000 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,125.22441732999999,2007
STRPRD,WYMAN PARK DR,3100 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,211.78160625999999,2007
STRPRD,WYMAN PARK DR,3100 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,220.56971053000001,2007
STRPRD,WYMAN PARK DR,3100 BLK WYMAN PARK DR,SIGNED ROUTE,2,COLLEGETOWN NETWORK, ,350.85374098,2007
STRPRD,WYMAN PARK DR,700 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,284.61661736999997,2007
STRPRD,WYMAN PARK DR,800 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,394.11884946999999,2007
STRPRD,WYMAN PARK DR,900 BLK WYMAN PARK DR,SHARROW,2,COLLEGETOWN, ,281.96230300000002,2007
STRPRD,YORK ROAD, ,SIGNED ROUTE,2,COLLEGETOWN,COLLEGETOWN,66.526522470000003,2007
